Id,SalePrice
2735,146922.8178936691
2736,142379.8051149846
2737,124847.03820740253
2738,192518.05042834205
2739,179448.48755940743
2740,158504.3900935035
2741,156020.6615092163
2742,175825.04593023547
2743,150470.14196384308
2744,161787.1207307233
2745,144171.01268546938
2746,140079.33927659946
2747,151134.55167535742
2748,133987.20785073916
2749,135969.02438807162
2750,139202.23893203234
2751,123907.21387139954
2752,212852.93046078258
2753,182137.4043097539
2754,237023.26357938416
2755,157500.44258641143
2756,102574.91561256217
2757,111634.9213641989
2758,97388.46314336444
2759,153825.53849605165
2760,139083.46858295612
2761,154145.2157558842
2762,162498.2361466946
2763,219507.0610931859
2764,158312.41025623912
2765,258903.03275207523
2766,134090.7096597929
2767,110283.11793176904
2768,164472.2263288479
2769,148023.81563397453
2770,175404.3764469634
2771,124008.51794353015
2772,124388.56215153914
2773,162866.33734096127
2774,150107.8374507805
2775,135351.8746987153
2776,140524.14930762444
2777,149464.39101114936
2778,112106.02488103637
2779,130270.063217891
2780,122417.85192149745
2781,104948.37814598237
2782,108410.96873512397
2783,100044.9388948009
2784,141323.94467417328
2785,130292.55838655615
2786,85354.53770986856
2787,126011.38664289954
2788,87640.34481825374
2789,211463.5710067767
2790,99336.66279325898
2791,141874.35220313026
2792,94838.18251644916
2793,168626.4464740149
2794,89900.32990516687
2795,110228.95009127799
2796,110989.73820052993
2797,209675.55358025624
2798,105728.4760039999
2799,124690.96741933697
2800,86704.357557082
2801,121162.20819152736
2802,139236.20895349205
2803,219428.08658966568
2804,142022.69028825202
2805,102175.96368497293
2806,114855.87410550378
2807,179484.56471350865
2808,157188.64292700234
2809,136804.53839179562
2810,135996.02595128084
2811,176263.37721001662
2812,169515.79923962732
2813,218635.10832531896
2814,217754.23765099916
2815,108015.55230554448
2816,251438.43208057387
2817,159395.327673048
2818,141400.41815150547
2819,154181.85696611594
2820,148277.7945939175
2821,117960.06965391838
2822,174941.00681912806
2823,248305.83776942355
2824,190107.7728630865
2825,145686.05006305318
2826,138427.20931147033
2827,163147.53057270384
2828,213080.1474677771
2829,176059.6620153166
2830,229073.08222688574
2831,191360.86207245447
2832,232211.107669644
2833,243876.96219255088
2834,215061.46825981498
2835,222975.07396208704
2836,193646.7172362078
2837,185478.76769588632
2838,176420.98029520185
2839,172355.60907001037
2840,225925.1540402103
2841,193148.065508395
2842,200931.35154501468
2843,145324.53885172415
2844,180193.3027135788
2845,126601.52607271189
2846,199172.0117051542
2847,200556.59120646614
2848,219789.42771797575
2849,203052.3654965427
2850,237547.18534577242
2851,211851.85101029818
2852,206551.42993065657
2853,207655.59091972007
2854,146828.51876338874
2855,202441.16628121224
2856,205828.9356979196
2857,192304.29112866492
2858,208099.4799152965
2859,133220.33523563648
2860,137477.43332677323
2861,146619.2443177199
2862,198652.74614175665
2863,135730.9853108011
2864,234673.54131692112
2865,167873.55274153422
2866,176223.74602608941
2867,101260.44723937468
2868,148840.30884104167
2869,151421.8119668208
2870,148672.21485052814
2871,111602.04072996498
2872,87200.48867440743
2873,106895.73881130855
2874,131010.63773306402
2875,141948.88554132637
2876,144208.16055763335
2877,136817.34643470866
2878,152350.26745754984
2879,136012.8021529983
2880,126928.61154719291
2881,147256.78601276752
2882,150259.93499603495
2883,184716.10253984312
2884,166595.5563768865
2885,166104.6607696699
2886,179106.82711839926
2887,114946.5747681056
2888,141954.55558792956
2889,79705.434281575
2890,83615.6709317364
2891,139894.14055073797
2892,68818.79035531078
2893,118441.97396282727
2894,73442.4399072841
2895,266138.02354871994
2896,252783.18176104588
2897,204813.66463371966
2898,213395.00288874086
2899,224320.91595234786
2900,179306.28206182478
2901,207957.29569609137
2902,195678.95884705306
2903,280668.98273639777
2904,291830.27552626445
2905,131653.02601034608
2906,206012.5724193983
2907,108668.67178583385
2908,133651.02421562187
2909,182635.524018739
2910,92728.96330311391
2911,95448.32275484513
2912,165727.04288621846
2913,92253.79225917182
2914,84196.09386249763
2915,84196.09386249763
2916,92796.11993202314
2917,172402.15825056817
2918,126396.74965767036
2919,221652.2806938115
